latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.50109,144.93236,309.11,1.83,1.33,2026-05-28,0616,A,56,6.1NRT,298.47,11.68,D
-17.5019,138.21776,313.75,1.06,1.03,2026-05-28,0616,A,55,6.1NRT,302.24,6.89,D
-17.54539,137.90472,313.88,1.08,1.04,2026-05-28,0616,A,69,6.1NRT,299.82,8.96,D
-17.54451,137.84344,318.19,1.09,1.04,2026-05-28,0616,A,74,6.1NRT,300.58,12.76,D
-17.54589,137.83339,320.63,1.09,1.04,2026-05-28,0616,A,77,6.1NRT,301.13,15.03,D
-17.54863,137.81343,320.21,1.09,1.04,2026-05-28,0616,A,77,6.1NRT,301.16,14.75,D
-17.55001,137.80339,323.31,1.09,1.04,2026-05-28,0616,A,80,6.1NRT,301.98,18.65,D
-17.48659,138.1955,346.22,1.06,1.03,2026-05-28,0616,A,94,6.1NRT,304.14,52.74,D
-17.49468,138.13724,327.71,1.06,1.03,2026-05-28,0616,A,17,6.1NRT,300.97,19.6,D
-17.49603,138.1275,331.3,1.06,1.03,2026-05-28,0616,A,84,6.1NRT,300.49,25.87,D
-17.49738,138.11777,321.56,1.06,1.03,2026-05-28,0616,A,63,6.1NRT,300.34,14.36,D
-17.48295,138.15527,323.33,1.06,1.03,2026-05-28,0616,A,40,6.1NRT,299.04,15.64,D
-17.4843,138.14555,335.47,1.06,1.03,2026-05-28,0616,A,88,6.1NRT,299.75,33.17,D
-17.52332,137.59702,329.78,1.12,1.05,2026-05-28,0616,A,85,6.1NRT,301.2,27.39,D
-17.51408,137.5956,324.78,1.12,1.05,2026-05-28,0616,A,81,6.1NRT,299.12,21.47,D
-17.39219,137.74713,326.25,1.1,1.04,2026-05-28,0616,A,82,6.1NRT,300.93,22.75,D
-17.36699,137.79434,322.9,1.09,1.04,2026-05-28,0616,A,79,6.1NRT,298.84,17.55,D
-17.36837,137.78432,322.67,1.09,1.04,2026-05-28,0616,A,79,6.1NRT,300.01,17.09,D
-17.32543,137.62747,309.24,1.11,1.05,2026-05-28,0616,A,47,6.1NRT,297.16,6.19,D
-17.32682,137.61743,314.28,1.11,1.05,2026-05-28,0616,A,69,6.1NRT,298.68,10.63,D
-17.29779,137.62334,317.39,1.11,1.05,2026-05-28,0616,A,74,6.1NRT,297.12,13.71,D
-17.29919,137.61311,325.77,1.11,1.05,2026-05-28,0616,A,82,6.1NRT,298.98,23.44,D
-17.21335,137.70784,307.63,1.1,1.04,2026-05-28,0616,A,41,6.1NRT,296.95,4.75,D
-17.20417,137.7065,307.55,1.1,1.04,2026-05-28,0616,A,37,6.1NRT,296.83,4.71,D
-17.12279,136.80495,314.48,1.21,1.09,2026-05-28,0616,A,45,6.1NRT,300.56,9.17,D
-17.12426,136.79384,320.29,1.21,1.09,2026-05-28,0616,A,76,6.1NRT,301.93,15.93,D
-17.08487,136.94427,320.41,1.19,1.08,2026-05-28,0616,A,47,6.1NRT,301.66,14.43,D
-17.0863,136.93344,328.3,1.19,1.08,2026-05-28,0616,A,62,6.1NRT,302.53,24.61,D
-17.21689,135.92258,313.38,1.37,1.16,2026-05-28,0616,A,50,6.1NRT,299.24,11.52,D
-17.0807,136.937,324.69,1.19,1.08,2026-05-28,0616,A,80,6.1NRT,301.1,22.2,D
-17.08366,136.91539,318.47,1.19,1.09,2026-05-28,0616,A,57,6.1NRT,301.17,13.1,D
-17.08514,136.90454,318.71,1.19,1.09,2026-05-28,0616,A,45,6.1NRT,301.84,13.08,D
-17.21867,135.91628,312.71,1.37,1.16,2026-05-28,0616,A,31,6.1NRT,299.39,10.34,D
-17.0786,136.88126,320.05,1.2,1.09,2026-05-28,0616,A,66,6.1NRT,302.08,15.5,D
-17.09056,136.79343,313.67,1.21,1.09,2026-05-28,0616,A,63,6.1NRT,301.18,8.62,D
-17.08844,136.73674,317.27,1.22,1.1,2026-05-28,0616,A,68,6.1NRT,302.02,12.44,D
-17.20492,135.86316,313.24,1.38,1.16,2026-05-28,0616,A,22,6.1NRT,300.22,10.76,D
-17.07881,136.73528,319.47,1.22,1.1,2026-05-28,0616,A,75,6.1NRT,301.06,14.67,D
-17.1947,135.86168,313.92,1.38,1.16,2026-05-28,0616,A,58,6.1NRT,299.29,12.09,D
-17.19635,135.84906,314.02,1.38,1.16,2026-05-28,0616,A,56,6.1NRT,300.57,12.05,D
-17.18448,135.8602,357.35,1.38,1.16,2026-05-28,0616,A,99,6.1NRT,300.96,119.21,D
-17.18612,135.84763,346.29,1.38,1.16,2026-05-28,0616,A,94,6.1NRT,302.49,79.82,D
-17.05512,136.76559,313.57,1.21,1.09,2026-05-28,0616,A,17,6.1NRT,300.02,8.1,D
-17.04842,136.74223,319.19,1.22,1.1,2026-05-28,0616,A,75,6.1NRT,301.42,15.4,D
-17.0499,136.73114,315.84,1.22,1.1,2026-05-28,0616,A,71,6.1NRT,300.85,11.16,D
-17.05139,136.71992,328.3,1.22,1.1,2026-05-28,0616,A,83,6.1NRT,301.84,27.64,D
-17.05286,136.7088,328.82,1.22,1.1,2026-05-28,0616,A,84,6.1NRT,301.97,28.98,D
-17.05434,136.69763,314.25,1.22,1.1,2026-05-28,0616,A,60,6.1NRT,301.48,9.02,D
-17.02339,136.78325,309.53,1.21,1.09,2026-05-28,0616,A,56,6.1NRT,299.23,5.86,D
-16.94996,137.15172,313.29,1.15,1.07,2026-05-28,0616,A,65,6.1NRT,300.64,9.66,D
-16.93395,136.98666,312.98,1.18,1.08,2026-05-28,0616,A,65,6.1NRT,301.78,8.1,D
-16.92303,136.99594,311.1,1.17,1.08,2026-05-28,0616,A,46,6.1NRT,300.42,6.49,D
-16.94769,136.81174,312.1,1.2,1.09,2026-05-28,0616,A,59,6.1NRT,301.58,7.12,D
-16.94916,136.80075,316.58,1.2,1.09,2026-05-28,0616,A,71,6.1NRT,302.46,11.45,D
-15.68678,144.89612,308.33,1.89,1.34,2026-05-28,0616,A,54,6.1NRT,296.43,13.18,D
-16.83698,137.16046,310.73,1.15,1.07,2026-05-28,0616,A,59,6.1NRT,300.35,6.84,D
-16.83842,137.14993,315.45,1.15,1.07,2026-05-28,0616,A,69,6.1NRT,301.09,11.49,D
-16.84299,136.7563,326.9,1.21,1.09,2026-05-28,0616,A,82,6.1NRT,303.11,24.24,D
-16.8334,136.75487,318.74,1.21,1.09,2026-05-28,0616,A,74,6.1NRT,301.59,13.64,D
-16.72984,137.06369,318.24,1.16,1.07,2026-05-28,0616,A,73,6.1NRT,299.5,14.28,D
-16.78354,136.66286,311.78,1.22,1.1,2026-05-28,0616,A,56,6.1NRT,300.87,6.84,D
-16.78501,136.65179,314.12,1.22,1.1,2026-05-28,0616,A,67,6.1NRT,302.74,9.57,D
-16.71526,137.0291,311.31,1.16,1.07,2026-05-28,0616,A,30,6.1NRT,300.13,6.47,D
-16.71725,136.75914,317.96,1.2,1.09,2026-05-28,0616,A,73,6.1NRT,301.97,13.56,D
-16.71875,136.74815,320.54,1.2,1.09,2026-05-28,0616,A,76,6.1NRT,302.7,16.65,D
-15.38733,144.49234,331.94,1.79,1.31,2026-05-28,0616,A,86,6.1NRT,298.46,62.32,D
-15.37591,144.49023,323.49,1.79,1.31,2026-05-28,0616,A,80,6.1NRT,298.73,39.95,D
-15.37524,144.49976,314.91,1.79,1.31,2026-05-28,0616,A,47,6.1NRT,298.02,18.97,D
-15.32428,144.59062,308.03,1.82,1.32,2026-05-28,0616,A,47,6.1NRT,295.69,12,D
-16.45313,136.99319,315.09,1.16,1.07,2026-05-28,0616,A,54,6.1NRT,301.69,8.5,D
-15.28371,144.48283,315.65,1.79,1.31,2026-05-28,0616,A,71,6.1NRT,297.45,22.81,D
-16.44371,136.99181,313.67,1.16,1.07,2026-05-28,0616,A,43,6.1NRT,301.78,7.18,D
-15.30839,144.27559,317.85,1.73,1.29,2026-05-28,0616,A,73,6.1NRT,298.34,24.65,D
-15.29209,144.38002,314.05,1.76,1.3,2026-05-28,0616,A,59,6.1NRT,297.22,18.59,D
-15.31052,144.27029,313.47,1.73,1.29,2026-05-28,0616,A,67,6.1NRT,298.27,16.75,D
-16.41775,137.00395,310.76,1.16,1.07,2026-05-28,0616,A,43,6.1NRT,300.22,5.97,D
-15.2424,144.60373,307.18,1.83,1.33,2026-05-28,0616,A,48,6.1NRT,296.34,9.86,D
-15.29328,144.23509,308.18,1.72,1.29,2026-05-28,0616,A,37,6.1NRT,297.61,8.76,D
-15.402,143.5222,316.35,1.52,1.22,2026-05-28,0616,A,48,6.1NRT,299.35,14.44,D
-15.20186,144.56233,311.8,1.82,1.32,2026-05-28,0616,A,64,6.1NRT,296.83,15.7,D
-15.24571,144.24228,310.11,1.72,1.29,2026-05-28,0616,A,59,6.1NRT,297.4,12.43,D
-15.17878,144.49081,311.1,1.8,1.32,2026-05-28,0616,A,45,6.1NRT,297.42,13.35,D
-16.33685,137.03477,314.06,1.15,1.07,2026-05-28,0616,A,36,6.1NRT,300.81,8.65,D
-16.51432,135.67209,313.64,1.39,1.17,2026-05-28,0616,A,67,6.1NRT,299.85,12.15,D
-16.32999,137.03786,314.7,1.15,1.07,2026-05-28,0616,A,61,6.1NRT,300.71,9.69,D
-15.17837,144.50063,310.17,1.81,1.32,2026-05-28,0616,A,60,6.1NRT,297.13,12.77,D
-16.3206,137.03648,312.74,1.15,1.07,2026-05-28,0616,A,59,6.1NRT,299.78,7.88,D
-15.2098,144.2449,306.97,1.73,1.29,2026-05-28,0616,A,45,6.1NRT,296.75,7.67,D
-15.19855,144.24284,330.85,1.73,1.29,2026-05-28,0616,A,85,6.1NRT,297.95,57.58,D
-15.20117,144.2274,308.48,1.72,1.29,2026-05-28,0616,A,50,6.1NRT,297.83,9.5,D
-15.17395,144.31895,310.03,1.75,1.3,2026-05-28,0616,A,59,6.1NRT,296.01,13.78,D
-16.2845,137.02042,314,1.15,1.07,2026-05-28,0616,A,66,6.1NRT,301.86,8.75,D
-15.16017,143.99503,308.47,1.66,1.27,2026-05-28,0616,A,53,6.1NRT,297.52,9.37,D
-15.45682,142.17848,311.07,1.24,1.11,2026-05-28,0616,A,57,6.1NRT,300.36,6.41,D
-15.45781,142.10995,358.86,1.23,1.1,2026-05-28,0616,A,99,6.1NRT,303.05,103.47,D
-15.45958,142.09888,332.04,1.23,1.1,2026-05-28,0616,A,85,6.1NRT,302.87,32.54,D
-15.44817,142.10828,338.95,1.23,1.1,2026-05-28,0616,A,90,6.1NRT,299.83,46.7,D
-15.44995,142.0972,378,1.23,1.1,2026-05-28,0616,A,100,6.1NRT,304.09,185.34,D
-15.45172,142.08614,399.37,1.23,1.1,2026-05-28,0616,A,100,6.1NRT,314.47,324.92,D
-15.44031,142.09554,324.86,1.23,1.1,2026-05-28,0616,A,74,6.1NRT,300.04,20.82,D
-15.44209,142.08447,412.41,1.23,1.1,2026-05-28,0616,A,100,6.1NRT,313.13,442.15,D
-15.44386,142.07341,327.76,1.22,1.1,2026-05-28,0616,A,32,6.1NRT,303.52,23.12,D
-15.44564,142.06238,358.3,1.22,1.1,2026-05-28,0616,A,99,6.1NRT,303.43,99.88,D
-15.44741,142.05136,328.15,1.22,1.1,2026-05-28,0616,A,83,6.1NRT,301.81,26.76,D
-15.43602,142.06071,314.71,1.22,1.1,2026-05-28,0616,A,30,6.1NRT,301.38,8.87,D
-16.15688,136.95729,318.43,1.16,1.07,2026-05-28,0616,A,73,6.1NRT,301.78,13.33,D
-16.15833,136.94678,314.23,1.16,1.07,2026-05-28,0616,A,67,6.1NRT,302.9,8.95,D
-16.14747,136.9559,354.65,1.16,1.07,2026-05-28,0616,A,97,6.1NRT,302.98,82.77,D
-16.14892,136.94539,332.28,1.16,1.07,2026-05-28,0616,A,86,6.1NRT,303.59,31.8,D
-15.03495,143.98082,318.9,1.66,1.27,2026-05-28,0616,A,75,6.1NRT,297.24,26.27,D
-15.02464,143.84218,316.21,1.62,1.25,2026-05-28,0616,A,71,6.1NRT,297.77,20.3,D
-15.0242,143.83647,314.71,1.62,1.25,2026-05-28,0616,A,69,6.1NRT,298,16.78,D
-15.01201,143.3154,316.48,1.49,1.21,2026-05-28,0616,A,65,6.1NRT,297.34,16.57,D
-15.01429,143.30199,315.01,1.49,1.2,2026-05-28,0616,A,52,6.1NRT,298.26,14.14,D
-15.00665,143.30766,321.24,1.49,1.21,2026-05-28,0616,A,77,6.1NRT,297.68,24.82,D
-14.98439,143.18097,310.72,1.46,1.19,2026-05-28,0616,A,60,6.1NRT,297.28,9.43,D
-14.98657,143.16785,312.35,1.46,1.19,2026-05-28,0616,A,64,6.1NRT,296.88,11.92,D
-14.78084,144.11986,308.5,1.72,1.29,2026-05-28,0616,A,51,6.1NRT,295.74,10.64,D
-14.70456,143.88049,310.78,1.66,1.27,2026-05-28,0616,A,61,6.1NRT,297.15,12.45,D
-14.36183,143.58295,307.56,1.6,1.25,2026-05-28,0616,A,31,6.1NRT,291.23,8.94,D
-14.34738,143.53612,313.98,1.59,1.24,2026-05-28,0616,A,55,6.1NRT,294.51,17.99,D
-14.40076,142.86151,315.61,1.42,1.18,2026-05-28,0616,A,61,6.1NRT,298.16,14.6,D
-14.29874,142.84998,314.5,1.42,1.18,2026-05-28,0616,A,69,6.1NRT,296.48,14.69,D
-15.40045,135.37183,315.4,1.4,1.17,2026-05-28,0616,A,68,6.1NRT,299.4,14.01,D
-15.39015,135.37038,321.5,1.4,1.17,2026-05-28,0616,A,77,6.1NRT,300.17,23.73,D
-14.26569,142.85721,318.81,1.43,1.18,2026-05-28,0616,A,28,6.1NRT,296.81,17.48,D
-14.26782,142.84448,327.51,1.42,1.18,2026-05-28,0616,A,79,6.1NRT,299.43,32.98,D
-15.89178,129.66374,315.56,3.92,1.84,2026-05-28,0616,A,70,6.1NRT,300,62.4,D
-13.91097,142.9568,325.94,1.47,1.2,2026-05-28,0616,A,82,6.1NRT,294.86,34.82,D
-13.91313,142.94371,314.64,1.47,1.2,2026-05-28,0616,A,71,6.1NRT,293.03,15.26,D
-13.9595,142.66176,322.86,1.4,1.17,2026-05-28,0616,A,80,6.1NRT,297.6,26.65,D
-13.96155,142.6492,321.8,1.4,1.17,2026-05-28,0616,A,79,6.1NRT,296.52,24.68,D
-13.90269,142.94183,308.99,1.47,1.2,2026-05-28,0616,A,31,6.1NRT,292.79,7.61,D
-13.94926,142.65999,342.69,1.4,1.17,2026-05-28,0616,A,92,6.1NRT,298.54,70,D
-15.46425,131.0943,311.02,2.99,1.64,2026-05-28,0616,A,61,6.1NRT,300.73,26.46,D
-15.52371,130.27724,311.56,3.47,1.75,2026-05-28,0616,A,62,6.1NRT,300.39,35.76,D
-15.5083,130.2755,309.61,3.47,1.75,2026-05-28,0616,A,49,6.1NRT,298.98,26.58,D
-13.78533,142.90202,352,1.46,1.2,2026-05-28,0616,A,96,6.1NRT,295.66,109.22,D
-13.78756,142.90932,331.4,1.47,1.2,2026-05-28,0616,A,84,6.1NRT,291.97,43.48,D
-13.78966,142.89627,325.04,1.46,1.2,2026-05-28,0616,A,78,6.1NRT,292.39,29.68,D
-13.7771,142.90753,327.23,1.47,1.2,2026-05-28,0616,A,64,6.1NRT,294.38,34.5,D
-13.77923,142.89438,325.87,1.46,1.2,2026-05-28,0616,A,71,6.1NRT,294.13,31.54,D
-15.51134,130.26921,312.53,3.47,1.75,2026-05-28,0616,A,64,6.1NRT,299.46,39.87,D
-13.71397,142.14665,321.88,1.31,1.14,2026-05-28,0618,A,24,6.1NRT,295.74,17.94,D
-13.70217,142.15671,330.14,1.31,1.14,2026-05-28,0618,A,56,6.1NRT,296.78,32.21,D
-13.68092,142.22569,322.11,1.33,1.14,2026-05-28,0618,A,80,6.1NRT,295.47,22.96,D
-13.6053,142.31082,336.99,1.35,1.15,2026-05-28,0618,A,85,6.1NRT,296.61,48.74,D
-13.60728,142.29884,322.49,1.34,1.15,2026-05-28,0618,A,49,6.1NRT,295.86,21.89,D
-13.60736,142.30554,329.47,1.35,1.15,2026-05-28,0618,A,51,6.1NRT,296.81,32.66,D
-13.29933,142.87457,304.44,1.49,1.2,2026-05-28,0618,A,45,6.1NRT,279.41,8.72,D
-13.45913,141.6313,323.97,1.23,1.1,2026-05-28,0618,A,79,6.1NRT,295.28,23.26,D
-13.46089,141.62033,324.58,1.23,1.1,2026-05-28,0618,A,65,6.1NRT,294.21,23.4,D
-13.44948,141.62968,330.25,1.23,1.1,2026-05-28,0618,A,69,6.1NRT,294.82,31.52,D
-13.24285,142.82414,333,1.48,1.2,2026-05-28,0618,A,87,6.1NRT,286.03,51.94,D
-13.24506,142.811,317.6,1.47,1.2,2026-05-28,0618,A,65,6.1NRT,286.83,20.4,D
-13.23708,142.81631,325.5,1.48,1.2,2026-05-28,0618,A,83,6.1NRT,285.18,35.51,D
-13.21203,142.77168,306.33,1.47,1.2,2026-05-28,0618,A,46,6.1NRT,285.8,7.5,D
-14.40677,134.18718,312.62,1.65,1.26,2026-05-28,0618,A,61,6.1NRT,301.03,12.55,D
-14.67597,131.9254,323.29,2.5,1.52,2026-05-28,0618,A,78,6.1NRT,299.79,58.37,D
-14.40648,134.18188,313.11,1.65,1.26,2026-05-28,0618,A,65,6.1NRT,300.9,13.8,D
-14.66736,131.91942,322.05,2.5,1.52,2026-05-28,0618,A,77,6.1NRT,299.55,57.32,D
-14.34941,134.09781,314.61,1.67,1.27,2026-05-28,0618,A,50,6.1NRT,299.51,16,D
-14.28714,134.50256,325.79,1.56,1.23,2026-05-28,0618,A,76,6.1NRT,300.6,32.82,D
-14.28892,134.48856,326.69,1.56,1.23,2026-05-28,0618,A,82,6.1NRT,301.12,34.7,D
-14.34198,134.06642,316.51,1.68,1.27,2026-05-28,0618,A,61,6.1NRT,299.04,20.24,D
-14.34389,134.05112,318.56,1.68,1.28,2026-05-28,0618,A,74,6.1NRT,298.86,25.59,D
-14.48074,132.93124,317.4,2.07,1.4,2026-05-28,0618,A,71,6.1NRT,299.47,28.88,D
-14.50097,132.76175,309.5,2.13,1.42,2026-05-28,0618,A,36,6.1NRT,297.5,12.26,D
-14.50325,132.74249,312.68,2.14,1.42,2026-05-28,0618,A,62,6.1NRT,298.55,19.68,D
-14.28693,134.41684,315.52,1.58,1.24,2026-05-28,0618,A,70,6.1NRT,299.78,16.23,D
-14.28185,134.50912,316.86,1.55,1.23,2026-05-28,0618,A,60,6.1NRT,299.26,17.54,D
-14.28369,134.49539,318.81,1.56,1.23,2026-05-28,0618,A,36,6.1NRT,300.18,18.93,D
-14.34167,134.05933,322.34,1.68,1.27,2026-05-28,0618,A,51,6.1NRT,299.68,30.38,D
-14.51091,132.75592,315.28,2.13,1.42,2026-05-28,0618,A,63,6.1NRT,298.63,24.67,D
-14.28222,134.42358,317.12,1.58,1.24,2026-05-28,0618,A,72,6.1NRT,299.77,20.04,D
-14.28407,134.40962,310.28,1.58,1.24,2026-05-28,0618,A,58,6.1NRT,299.62,9.51,D
-14.47464,132.9422,310.86,2.06,1.4,2026-05-28,0618,A,58,6.1NRT,299.57,13.7,D
-14.47698,132.9238,314.14,2.07,1.4,2026-05-28,0618,A,66,6.1NRT,299.29,21.2,D
-14.49844,132.75443,310.58,2.13,1.42,2026-05-28,0618,A,17,6.1NRT,297.88,14.03,D
-14.40662,132.98932,311.98,2.04,1.39,2026-05-28,0618,A,61,6.1NRT,300.58,16.34,D
-14.40881,132.97137,311.14,2.04,1.39,2026-05-28,0618,A,59,6.1NRT,300.11,14.64,D
-14.38748,132.81273,313.61,2.1,1.41,2026-05-28,0618,A,65,6.1NRT,300.13,21.88,D
-14.2879,133.11565,314.66,1.98,1.37,2026-05-28,0618,A,40,6.1NRT,300.98,18.61,D
-14.27585,133.11409,324.88,1.98,1.37,2026-05-28,0618,A,80,6.1NRT,301.2,46.81,D
-14.28882,133.00665,311.84,2.02,1.39,2026-05-28,0618,A,39,6.1NRT,300.31,14.7,D
-14.27882,132.98694,313.37,2.03,1.39,2026-05-28,0618,A,54,6.1NRT,298.49,18.83,D
-14.281,132.96867,309.02,2.04,1.39,2026-05-28,0618,A,16,6.1NRT,298.68,10.52,D
-14.5307,130.78699,316.28,3.06,1.66,2026-05-28,0618,A,69,6.1NRT,299.64,48.53,D
-14.28027,133.12587,321.2,1.98,1.37,2026-05-28,0618,A,74,6.1NRT,300.61,34.27,D
-14.28256,133.10814,321.06,1.98,1.37,2026-05-28,0618,A,72,6.1NRT,301.28,34.07,D
-14.28192,133.01732,312.05,2.02,1.38,2026-05-28,0618,A,40,6.1NRT,299.97,14.78,D
-14.28657,132.98099,318.74,2.03,1.39,2026-05-28,0618,A,73,6.1NRT,300.75,32.36,D
-14.29069,132.85049,313.14,2.08,1.4,2026-05-28,0618,A,63,6.1NRT,300.09,19.52,D
-14.29305,132.83176,311.88,2.09,1.41,2026-05-28,0618,A,54,6.1NRT,299.62,16.17,D
-14.27605,132.86743,340.34,2.07,1.4,2026-05-28,0618,A,91,6.1NRT,298.71,112.17,D
-14.27839,132.84875,344.03,2.08,1.4,2026-05-28,0618,A,93,6.1NRT,300.44,131.32,D
-14.52555,130.80757,311.8,3.05,1.66,2026-05-28,0618,A,60,6.1NRT,298.86,32.77,D
-14.52883,130.77951,316.02,3.06,1.66,2026-05-28,0618,A,69,6.1NRT,299.33,50.65,D
-14.22002,133.11838,314.07,1.98,1.37,2026-05-28,0618,A,64,6.1NRT,299.39,18.51,D
-14.22219,133.10092,311.56,1.98,1.37,2026-05-28,0618,A,31,6.1NRT,300.62,13.55,D
-14.20798,133.11685,316.98,1.98,1.37,2026-05-28,0618,A,56,6.1NRT,299.48,24.43,D
-14.18171,133.13181,314.62,1.97,1.37,2026-05-28,0618,A,37,6.1NRT,300.2,18.88,D
-14.45579,130.77138,313.01,3.06,1.66,2026-05-28,0618,A,63,6.1NRT,298.51,36.98,D
-14.45884,130.74387,310.19,3.08,1.67,2026-05-28,0618,A,54,6.1NRT,299.46,26.41,D
-14.16967,133.1304,329,1.97,1.37,2026-05-28,0618,A,83,6.1NRT,299.6,58.93,D
-12.94901,141.72502,364.52,1.27,1.12,2026-05-28,0618,A,100,6.1NRT,293.36,131.99,D
-14.17467,133.14369,315.04,1.96,1.37,2026-05-28,0618,A,64,6.1NRT,300.47,21.45,D
-14.1769,133.12628,326.15,1.97,1.37,2026-05-28,0618,A,81,6.1NRT,300.13,50.64,D
-14.45471,130.7668,315.5,3.06,1.66,2026-05-28,0618,A,68,6.1NRT,298.72,47.47,D
-14.12884,133.11995,320.3,1.97,1.37,2026-05-28,0618,A,75,6.1NRT,298.74,33.86,D
-14.16414,132.73256,314.25,2.12,1.41,2026-05-28,0618,A,66,6.1NRT,301.48,18.88,D
-14.08848,133.15068,315.87,1.96,1.37,2026-05-28,0618,A,60,6.1NRT,298.72,24.01,D
-14.31705,131.20309,310.2,2.82,1.6,2026-05-28,0618,A,50,6.1NRT,297.47,23,D
-13.9901,133.85632,340.1,1.72,1.29,2026-05-28,0618,A,91,6.1NRT,300.44,79.05,D
-13.99201,133.84084,331.94,1.73,1.29,2026-05-28,0618,A,71,6.1NRT,300.51,53.24,D
-13.98871,133.86494,319.67,1.72,1.29,2026-05-28,0618,A,13,6.1NRT,299.05,22.56,D
-13.99074,133.84955,346.59,1.72,1.29,2026-05-28,0618,A,94,6.1NRT,301.47,105.99,D
-14.07361,133.21286,311.36,1.93,1.36,2026-05-28,0618,A,60,6.1NRT,299.74,14.59,D
-14.08037,133.16042,312.83,1.95,1.36,2026-05-28,0618,A,39,6.1NRT,298.58,17.03,D
-14.32313,131.22131,308.63,2.8,1.6,2026-05-28,0618,A,29,6.1NRT,298.35,17.3,D
-14.32606,131.19722,310.11,2.82,1.6,2026-05-28,0618,A,54,6.1NRT,297.88,23.49,D
-14.10281,132.8887,313.4,2.05,1.39,2026-05-28,0618,A,36,6.1NRT,300.95,17.02,D
-13.98631,133.70575,312.95,1.77,1.3,2026-05-28,0618,A,25,6.1NRT,297.56,16.25,D
-13.98835,133.68993,321.42,1.77,1.3,2026-05-28,0618,A,47,6.1NRT,298.25,30.6,D
-13.99042,133.67386,345.88,1.78,1.31,2026-05-28,0618,A,93,6.1NRT,300.67,113.56,D
-13.9925,133.6577,323.19,1.78,1.31,2026-05-28,0618,A,76,6.1NRT,300.17,36.77,D
-13.95487,133.8602,326.17,1.72,1.29,2026-05-28,0618,A,81,6.1NRT,298.55,41.78,D
-14.08987,132.79288,313.88,2.09,1.41,2026-05-28,0618,A,65,6.1NRT,299.55,22.06,D
-13.94602,133.74855,314.08,1.75,1.3,2026-05-28,0618,A,20,6.1NRT,297.87,17.75,D
-14.03812,133.01031,312.69,2,1.38,2026-05-28,0618,A,63,6.1NRT,299.75,15.86,D
-13.91908,133.8709,318.22,1.71,1.28,2026-05-28,0618,A,58,6.1NRT,297.86,24.48,D
-13.94659,133.65149,318,1.78,1.31,2026-05-28,0618,A,66,6.1NRT,297.65,26.24,D
-13.94857,133.63559,319.95,1.79,1.31,2026-05-28,0618,A,50,6.1NRT,298.56,29.38,D
-14.00424,133.18631,315.93,1.94,1.36,2026-05-28,0618,A,43,6.1NRT,298.86,22.67,D
-14.28636,130.79295,312.03,3.03,1.66,2026-05-28,0618,A,23,6.1NRT,299.65,26.72,D
-14.32054,130.4881,313.29,3.21,1.7,2026-05-28,0618,A,20,6.1NRT,298.32,37.35,D
-14.32376,130.45926,314.73,3.23,1.7,2026-05-28,0618,A,63,6.1NRT,298.69,47.1,D
-13.91355,133.82332,313.19,1.73,1.29,2026-05-28,0618,A,49,6.1NRT,297.54,17.03,D
-13.93111,133.68213,325.44,1.77,1.3,2026-05-28,0618,A,45,6.1NRT,297.83,38.93,D
-13.986,133.23642,322.45,1.92,1.35,2026-05-28,0618,A,64,6.1NRT,299.23,35.96,D
-13.98806,133.21959,330.55,1.93,1.36,2026-05-28,0618,A,81,6.1NRT,300.29,59.45,D
-13.99016,133.20241,349.46,1.93,1.36,2026-05-28,0618,A,95,6.1NRT,302.02,141.81,D
-13.99231,133.18478,329.73,1.94,1.36,2026-05-28,0618,A,84,6.1NRT,299.89,59.22,D
-14.00087,133.11449,314.12,1.96,1.37,2026-05-28,0618,A,66,6.1NRT,299.58,21.28,D
-13.95556,133.38762,310.9,1.87,1.34,2026-05-28,0618,A,39,6.1NRT,299.09,13.24,D
-13.92021,133.69177,330.85,1.77,1.3,2026-05-28,0618,A,48,6.1NRT,297.72,54.18,D
-13.98462,133.19661,334.94,1.93,1.36,2026-05-28,0618,A,34,6.1NRT,299.94,72.06,D
-13.99595,133.10878,310.17,1.96,1.37,2026-05-28,0618,A,56,6.1NRT,299.91,12.73,D
-14.28493,130.78795,312.79,3.03,1.66,2026-05-28,0618,A,36,6.1NRT,299.45,30.26,D
-14.32131,130.48332,315.4,3.21,1.7,2026-05-28,0618,A,37,6.1NRT,298.45,43.1,D
-13.95961,133.29709,312.83,1.9,1.35,2026-05-28,0618,A,64,6.1NRT,300.13,17.17,D
-13.81195,134.34421,313.18,1.57,1.24,2026-05-28,0618,A,65,6.1NRT,299.83,13.32,D
-13.92641,133.46272,340.1,1.84,1.33,2026-05-28,0618,A,77,6.1NRT,301.89,87.39,D
-13.8011,134.34276,315.97,1.57,1.24,2026-05-28,0618,A,70,6.1NRT,299.2,17.92,D
-13.8859,133.68724,326.05,1.77,1.3,2026-05-28,0618,A,70,6.1NRT,296.94,44.63,D
-13.90226,133.55931,322.65,1.81,1.32,2026-05-28,0618,A,45,6.1NRT,297.99,35.34,D
-14.24116,130.78426,326.39,3.03,1.66,2026-05-28,0618,A,81,6.1NRT,298.67,94.93,D
-14.24432,130.75714,316.08,3.05,1.66,2026-05-28,0618,A,34,6.1NRT,297.5,44.82,D
